header,id,label,cos_sim_with_syn,cos_sim_no_syn,cos_sim_only_syn,jaccard_sim_with_syn,jaccard_sim_only_syn,jaccard_sim_no_syn,sent_sim,relative_length,sent_pos_score,adj_pos_score,adv_pos_score,noun_pos_score,verb_pos_score,sent_baseline,wmd_similarity,pos_noun,pos_verb,pos_adj,pos_adv,parse_nsubj,parse_dobj,parse_root
400,s_401,3,0.6694387197494507,0.6708203554153442,0.6681530475616455,0.5,0.5,0.5,0.9102564102564102,0.8,0.1111111111111111,1.0,0.0,0.3333333333333333,0.0,2.0,0.5696,0.8205128205128206,0.0,0.0,1.0,0,0,0
401,s_402,1,0.32732683420181274,0.25354626774787903,0.4629100561141968,0.1935483870967742,0.3,0.14285714285714285,0.691159717475507,0.7142857142857143,0.16666666666666666,0.0,0.0,0.23076923076923078,1.0,1.153846153846154,0.8976,0.6293916609706083,0.0,1.0,0.0,0,0,0
402,s_403,2,0.43412157893180847,0.5103103518486023,0.3162277638912201,0.2692307692307692,0.18181818181818182,0.3333333333333333,0.726841785665315,0.6666666666666666,0.2,0.0,1.0,0.2857142857142857,0.0,0.9375,0.7358,0.6926970088734794,0.0,1.0,0.0,0,0,0
403,s_404,4,0.4576042890548706,0.47809141874313354,0.4330126941204071,0.2916666666666667,0.2727272727272727,0.3076923076923077,0.8149920255183414,0.7,0.17647058823529413,0.0,1.0,0.07692307692307693,0.0,1.0714285714285714,1.1058,0.8149920255183414,0.0,0.0,0.0,0,0,0
404,s_405,3,0.5687964558601379,0.547722578048706,0.5976142883300781,0.39285714285714285,0.4166666666666667,0.375,0.9375,0.8333333333333334,0.09090909090909091,0.0,1.0,0.058823529411764705,0.0,2.692307692307692,0.5891,0.9375,0.0,0.0,0.0,0,0,0
405,s_406,4,0.6270934343338013,0.583383321762085,0.6726727485656738,0.4473684210526316,0.5,0.4,0.7937728937728938,0.9333333333333333,0.034482758620689655,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.0,2.5,0.5574,0.7562770562770563,1.0,1.0,0.0,0,0,0
406,s_407,2,0.7171371579170227,0.6761233806610107,0.8164965510368347,0.5454545454545454,0.6666666666666666,0.5,0.7619047619047619,0.7142857142857143,0.16666666666666666,0.0,1.0,0.09090909090909091,0.0,2.5,0.8441,0.7619047619047619,0.0,0.0,0.0,0,0,0
407,s_408,2,0.3547874391078949,0.40824827551841736,0.2828426957130432,0.2608695652173913,0.2,0.3076923076923077,0.6735760971055089,0.8,0.1111111111111111,0.0,0.0,0.06666666666666667,0.0,1.0,0.8425,0.6735760971055089,0.0,0.0,0.0,0,0,0
408,s_409,4,0.5333333015441895,0.4999999701976776,0.5714285373687744,0.36363636363636365,0.4,0.3333333333333333,0.754421768707483,1.0,0.0,1.0,0.0,0.14285714285714285,0.5,2.0,0.6409,0.7936507936507936,0.49074074074074076,0.0,1.0,0,0,0
409,s_410,3,0.7608858942985535,0.738548994064331,0.7905694246292114,0.6,0.6666666666666666,0.5555555555555556,0.8923076923076924,0.6666666666666666,0.2,0.0,0.0,0.2,0.0,3.333333333333333,0.3085,0.8653846153846154,1.0,0.0,0.0,0,0,0
410,s_411,3,0.765704870223999,0.7706745862960815,0.7608858346939087,0.53125,0.5,0.5555555555555556,0.9204545454545454,0.7222222222222222,0.16129032258064516,0.0,1.0,0.2,0.0,2.142857142857143,0.486,0.8727272727272727,1.0,1.0,0.0,0,0,0
411,s_412,4,0.6839061379432678,0.7092081308364868,0.6537203788757324,0.41935483870967744,0.35714285714285715,0.47058823529411764,0.7549603174603174,0.9333333333333333,0.034482758620689655,1.0,1.0,0.17647058823529413,0.0,1.4705882352941178,0.5611,0.7549603174603174,0.0,0.0,0.0,0,0,0
412,s_413,4,0.9316949844360352,0.9393364191055298,0.9245003461837769,0.8888888888888888,0.9,0.8823529411764706,0.8966942148760331,0.8823529411764706,0.0625,0.0,0.0,0.037037037037037035,0.3333333333333333,3.25,0.2391,0.9204545454545454,0.7,0.0,1.0,0,0,0
413,s_414,3,0.7608858346939087,0.738548994064331,0.7905694246292114,0.5789473684210527,0.625,0.5454545454545454,0.8546296296296297,0.5454545454545454,0.29411764705882354,0.0,0.0,0.2857142857142857,0.3333333333333333,3.125,0.8384,0.8988095238095238,0.7,0.0,0.0,0,0,0
414,s_415,4,0.5773502588272095,0.6123723983764648,0.5345224738121033,0.391304347826087,0.36363636363636365,0.4166666666666667,0.8800000000000001,0.8,0.1111111111111111,0.0,0.0,0.2,0.0,2.142857142857143,0.4598,0.85,0.0,1.0,0.0,0,0,0
415,s_416,3,0.5217491984367371,0.5345224738121033,0.5070925354957581,0.35,0.3333333333333333,0.36363636363636365,0.8333333333333333,0.875,0.06666666666666667,0.3333333333333333,0.0,0.25,1.0,1.6666666666666665,0.835,1.0,0.0,1.0,0.0,0,0,0
416,s_417,5,0.599144697189331,0.6172133684158325,0.5773502588272095,0.41379310344827586,0.38461538461538464,0.4375,0.8049257759784076,1.0,0.0,0.0,0.0,0.0,0.0,2.1875,0.6984,0.7561572199730094,1.0,1.0,0.0,0,0,0
417,s_418,5,0.8852704763412476,0.8894991874694824,0.8807047605514526,0.7931034482758621,0.7857142857142857,0.8,0.9722222222222222,0.9285714285714286,0.037037037037037035,0.0,0.0,0.0,1.0,3.888888888888889,0.2962,0.9629629629629631,0.0,1.0,1.0,0,0,0
418,s_419,4,0.71611487865448,0.6681530475616455,0.7715167999267578,0.5555555555555556,0.625,0.5,0.802721088435374,0.875,0.06666666666666667,0.0,1.0,0.07692307692307693,0.0,1.9444444444444444,0.7773,0.802721088435374,0.0,0.0,0.0,0,0,0
419,s_420,3,0.5758289098739624,0.5797508955001831,0.5716619491577148,0.40384615384615385,0.4,0.4074074074074074,0.9333607568901686,0.9,0.05263157894736842,0.14285714285714285,1.0,0.034482758620689655,0.0,2.8000000000000003,0.5762,0.9212445308701992,0.0,1.0,0.0,0,0,0
420,s_421,5,0.6531972885131836,0.6405125856399536,0.6666666269302368,0.48484848484848486,0.5,0.47058823529411764,0.9049145299145299,0.9230769230769231,0.04,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.0,3.1818181818181817,0.3869,0.8732193732193733,1.0,1.0,0.0,0,0,0
421,s_422,1,0.3162277638912201,0.26111650466918945,0.40089184045791626,0.1875,0.25,0.15,0.8666666666666668,0.9166666666666666,0.043478260869565216,0.0,0.0,0.0,0.0,1.1764705882352942,1.0234,0.9583333333333334,0.0,0.0,0.0,0,0,0
422,s_423,4,0.4351941645145416,0.4285714030265808,0.4472135901451111,0.2777777777777778,0.2857142857142857,0.2727272727272727,0.724561403508772,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.25,0.6505,0.6327485380116958,1.0,0.0,0.0,0,0,0
423,s_424,2,0.4616902470588684,0.4545454680919647,0.4714045226573944,0.3,0.3076923076923077,0.29411764705882354,0.8333333333333334,1.0,0.0,0.0,1.0,0.2,0.0,1.5789473684210527,0.5506,0.8333333333333334,0.0,0.0,0.0,0,0,0
424,s_425,5,0.8573214411735535,0.8461539149284363,0.8703883290290833,0.75,0.7692307692307693,0.7333333333333333,0.9469696969696969,1.0,0.0,0.0,0.0,0.0,0.0,4.230769230769231,0.2586,0.9363636363636363,0.0,1.0,1.0,0,0,0
425,s_426,4,0.9486832618713379,0.9574271440505981,0.9354143142700195,0.9,0.875,0.9166666666666666,1.0,0.9166666666666666,0.043478260869565216,0.0,0.0,0.058823529411764705,0.0,5.0,0.2904,1.0,0.0,1.0,0.0,0,0,0
426,s_427,4,0.4803844392299652,0.5345224738121033,0.3999999761581421,0.3157894736842105,0.25,0.36363636363636365,0.7363636363636363,0.875,0.06666666666666667,1.0,1.0,0.09090909090909091,0.0,1.5,0.6656,0.8484848484848485,0.4,0.0,0.0,0,0,0
427,s_428,3,0.5039526224136353,0.4714045226573944,0.5443310737609863,0.3333333333333333,0.36363636363636365,0.3076923076923077,0.8002888655462185,0.8888888888888888,0.058823529411764705,0.0,0.0,0.0,1.0,1.9230769230769231,0.7236,0.8431872749099639,0.0,0.0,0.0,0,0,0
428,s_429,3,0.6666666865348816,0.6674237847328186,0.6681530475616455,0.5,0.5,0.5,0.8156288156288155,0.9090909090909091,0.047619047619047616,0.0,1.0,0.0,0.0,2.692307692307692,0.5196,0.8156288156288155,0.0,0.0,0.0,0,0,0
429,s_430,3,0.5220925807952881,0.47628968954086304,0.588348388671875,0.3235294117647059,0.38461538461538464,0.2857142857142857,0.8111111111111112,0.75,0.14285714285714285,0.2,0.0,0.25,0.0,1.875,0.8018,0.7733333333333333,0.0,1.0,0.0,0,0,0
430,s_431,3,0.6888467073440552,0.6888467073440552,0.6888467073440552,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.837453314659197,0.8823529411764706,0.0625,0.0,1.0,0.03225806451612903,0.0,2.916666666666667,0.5756,0.837453314659197,0.0,0.0,0.0,0,0,0
431,s_432,4,0.6024640798568726,0.6324555277824402,0.5669466853141785,0.4117647058823529,0.375,0.4444444444444444,0.75,0.625,0.23076923076923078,0.0,0.0,0.2,0.3333333333333333,2.5,0.9637,0.625,1.0,0.0,0.0,0,0,0
432,s_433,3,0.6210589408874512,0.5892556309700012,0.6666666865348816,0.45,0.5,0.4166666666666667,0.8422619047619048,0.8888888888888888,0.058823529411764705,0.0,0.0,0.06666666666666667,1.0,1.9230769230769231,0.6734,0.8422619047619048,0.0,0.0,0.0,0,0,0
433,s_434,4,0.5902432203292847,0.6288281679153442,0.5384615659713745,0.4186046511627907,0.3684210526315789,0.4583333333333333,0.7874710573707229,0.9444444444444444,0.02857142857142857,1.0,1.0,0.034482758620689655,1.0,1.6666666666666665,0.6755,0.8114269788182832,0.0,0.0,0.0,0,0,0
434,s_435,4,0.5838403105735779,0.5929994583129883,0.5720775127410889,0.4,0.38461538461538464,0.4117647058823529,0.8666666666666666,0.9230769230769231,0.04,1.0,0.0,0.0,0.0,1.0,0.6594,0.8666666666666666,0.0,0.0,0.0,0,0,0
435,s_436,5,0.8072073459625244,0.6837635040283203,1.0,0.8,1.0,0.6666666666666666,1.0,0.7777777777777778,0.125,0.0,0.0,0.16666666666666666,0.0,2.2222222222222223,0.6629,1.0,0.0,1.0,1.0,0,0,0
436,s_437,3,0.6172133684158325,0.6092718243598938,0.6299407482147217,0.4444444444444444,0.45454545454545453,0.4375,0.8394736842105264,0.9166666666666666,0.043478260869565216,0.0,1.0,0.05263157894736842,0.0,0.8333333333333333,0.3796,0.8165413533834587,1.0,0.0,0.0,0,0,0
437,s_438,3,0.6182839870452881,0.5999999642372131,0.6405125856399536,0.4473684210526316,0.47058823529411764,0.42857142857142855,0.7863536463536465,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666665,0.4999,0.807942057942058,0.4,1.0,0.0,0,0,0
438,s_439,3,0.6659496426582336,0.6622661352157593,0.670820415019989,0.5666666666666667,0.5714285714285714,0.5625,0.8047619047619048,0.8,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,2.1739130434782608,0.5898,0.8047619047619048,0.0,0.0,0.0,0,0,0
439,s_440,4,0.8098582625389099,0.8198915719985962,0.7977240681648254,0.6956521739130435,0.6666666666666666,0.7142857142857143,0.9385964912280702,0.9230769230769231,0.04,0.0,0.0,0.0,0.0,1.3157894736842104,0.299,0.9385964912280702,0.0,0.0,0.0,0,0,0
440,s_441,4,0.5905205607414246,0.5855400562286377,0.596558690071106,0.4117647058823529,0.4166666666666667,0.4074074074074074,0.837346863662653,0.8571428571428571,0.07692307692307693,0.3333333333333333,0.0,0.09090909090909091,1.0,0.8620689655172414,0.608,0.8283105783105782,0.0,1.0,0.0,0,0,0
441,s_442,3,0.7877263426780701,0.7877263426780701,0.7877263426780701,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8635294117647059,1.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.4004,0.9044117647058824,0.4,1.0,0.0,0,0,0
442,s_443,4,0.9203580021858215,0.9209108352661133,0.9197089672088623,0.7916666666666666,0.8,0.7857142857142857,1.0,0.7777777777777778,0.125,1.0,0.0,0.1111111111111111,0.0,5.0,0.1191,1.0,0.0,0.0,0.0,0,0,0
443,s_444,2,0.5005173087120056,0.5222330093383789,0.4767312705516815,0.3103448275862069,0.2857142857142857,0.3333333333333333,0.9375,0.75,0.14285714285714285,0.0,1.0,0.2,0.0,2.307692307692308,0.8179,0.925,1.0,0.0,0.0,0,0,0
444,s_445,2,0.6000992059707642,0.6030226945877075,0.5976142883300781,0.4230769230769231,0.4166666666666667,0.42857142857142855,0.9444444444444443,0.8181818181818182,0.1,0.0,1.0,0.14285714285714285,0.0,2.5,0.5123,0.9333333333333332,0.0,1.0,0.0,0,0,0
445,s_446,2,0.6054054498672485,0.6299407482147217,0.5773502588272095,0.42857142857142855,0.4,0.45454545454545453,0.8202614379084968,0.7777777777777778,0.125,0.0,0.0,0.0,0.0,1.7647058823529413,0.456,0.7843137254901961,0.0,1.0,0.0,0,0,0
446,s_447,5,0.5294117331504822,0.527046263217926,0.5345224738121033,0.36,0.36363636363636365,0.35714285714285715,0.6549799406942264,0.9,0.05263157894736842,0.0,1.0,0.0,1.0,2.692307692307692,0.8689,0.7165242165242165,0.0,0.0,0.0,0,0,0
447,s_448,1,0.3464101552963257,0.273861289024353,0.47434163093566895,0.20689655172413793,0.3,0.15789473684210525,0.9583333333333334,0.8333333333333334,0.09090909090909091,0.3333333333333333,0.0,0.09090909090909091,1.0,0.5882352941176471,1.0355,0.9583333333333334,0.0,0.0,0.0,0,0,0
448,s_449,3,0.6988565921783447,0.7071067094802856,0.6902685165405273,0.5,0.5,0.5,0.7210085820612135,0.55,0.2903225806451613,0.0,1.0,0.391304347826087,0.3333333333333333,2.1739130434782608,0.7213,0.674102611901655,0.7,1.0,0.0,0,0,0
449,s_450,5,0.866025447845459,0.8770580291748047,0.8528028726577759,0.75,0.7272727272727273,0.7692307692307693,0.8794871794871796,0.7692307692307693,0.13043478260869565,0.0,1.0,0.125,0.0,3.333333333333333,0.472,0.8493589743589743,0.0,1.0,0.0,0,0,0
450,s_451,5,0.8767139911651611,0.8767139911651611,0.8767139911651611,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9114583333333334,0.8823529411764706,0.0625,0.0,0.0,0.07142857142857142,0.0,1.9565217391304348,0.3784,0.8988095238095238,0.0,1.0,1.0,0,0,0
451,s_452,4,0.8472687005996704,0.8510645627975464,0.8432739973068237,0.6363636363636364,0.625,0.6470588235294118,1.0,0.8823529411764706,0.0625,0.0,0.0,0.037037037037037035,1.0,3.6363636363636367,0.2575,1.0,0.0,1.0,0.0,0,0,0
452,s_453,4,0.4999999701976776,0.5222330093383789,0.4714045226573944,0.3333333333333333,0.3076923076923077,0.35294117647058826,0.7250216888374783,0.9166666666666666,0.043478260869565216,0.0,0.0,0.06666666666666667,1.0,2.9411764705882355,0.9641,0.6857390729571181,0.0,1.0,0.0,0,0,0
453,s_454,5,0.7267221212387085,0.753778338432312,0.6929348707199097,0.5789473684210527,0.5294117647058824,0.6190476190476191,0.8955182072829132,1.0,0.0,0.14285714285714285,0.0,0.034482758620689655,0.0,2.2,0.4523,0.867023172905526,0.0,1.0,0.0,0,0,0
454,s_455,4,0.4898979067802429,0.47434163093566895,0.5070925354957581,0.3157894736842105,0.3333333333333333,0.3,0.6611528822055137,0.625,0.23076923076923078,0.3333333333333333,1.0,0.3333333333333333,0.0,2.727272727272727,0.664,0.4352548036758563,1.0,1.0,0.0,0,0,0
455,s_456,3,0.6669729948043823,0.6666667461395264,0.6681530475616455,0.5,0.5,0.5,0.7455026455026457,1.0,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,3.0,0.3439,0.6619047619047619,0.625,1.0,0.0,0,0,0
456,s_457,4,0.8280786275863647,0.8017836809158325,0.8571428060531616,0.7058823529411765,0.75,0.6666666666666666,0.9358974358974358,0.875,0.06666666666666667,0.0,0.0,0.0,0.0,1.3888888888888888,0.3698,0.9358974358974358,0.0,0.0,0.0,0,0,0
457,s_458,3,0.7577722072601318,0.7627127766609192,0.7537783980369568,0.6206896551724138,0.6153846153846154,0.625,0.96875,0.9285714285714286,0.037037037037037035,0.3333333333333333,0.0,0.1,1.0,3.125,0.4296,0.9642857142857143,0.0,1.0,0.0,0,0,0
458,s_459,2,0.5,0.4629100561141968,0.5773502588272095,0.3333333333333333,0.4,0.3,0.8328947368421052,0.8571428571428571,0.07692307692307693,0.0,1.0,0.16666666666666666,0.0,1.0,0.7937,0.8328947368421052,0.0,0.0,0.0,0,0,0
459,s_460,5,0.8134891986846924,0.8215838670730591,0.8017836809158325,0.6818181818181818,0.6666666666666666,0.6923076923076923,0.925,0.8333333333333334,0.09090909090909091,0.0,0.0,0.15789473684210525,1.0,3.75,0.3601,1.0,0.0,1.0,0.0,0,0,0
460,s_461,4,0.6390097141265869,0.6390096545219421,0.6390096545219421,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.8354191263282172,0.8333333333333334,0.09090909090909091,0.3333333333333333,0.0,0.058823529411764705,1.0,1.5789473684210527,0.8486,0.8655122655122656,0.0,1.0,0.0,0,0,0
461,s_462,4,0.4338608980178833,0.43852898478507996,0.4285714030265808,0.27586206896551724,0.2727272727272727,0.2777777777777778,0.6004535147392289,0.7692307692307693,0.13043478260869565,1.0,0.0,0.14285714285714285,1.0,1.8421052631578947,0.9181,0.6634920634920635,0.0,0.0,0.0,0,0,0
462,s_463,4,0.703526496887207,0.703526496887207,0.703526496887207,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.0,0.8181818181818182,0.1,0.0,1.0,0.16666666666666666,1.0,3.4615384615384617,0.2779,1.0,0.0,1.0,0.0,0,0,0
463,s_464,5,0.9074852466583252,0.9128709435462952,0.9013878107070923,0.8235294117647058,0.8125,0.8333333333333334,0.94187675070028,0.8333333333333334,0.09090909090909091,0.3333333333333333,0.0,0.1,0.0,3.4782608695652173,0.3357,0.930252100840336,0.0,1.0,1.0,0,0,0
464,s_465,4,0.3638034462928772,0.3354101777076721,0.40089184045791626,0.2222222222222222,0.25,0.2,0.6553803339517624,0.8,0.1111111111111111,1.0,0.0,0.14285714285714285,1.0,1.1764705882352942,0.8138,0.6553803339517624,0.0,0.0,0.0,0,0,0
465,s_466,5,0.7918075323104858,0.7778444290161133,0.8164965510368347,0.6451612903225806,0.6666666666666666,0.631578947368421,0.8923076923076924,0.8235294117647058,0.0967741935483871,0.0,1.0,0.0,1.0,1.6,0.5122,0.9010989010989011,0.0,1.0,0.0,0,0,0
466,s_467,2,0.2849014401435852,0.273861289024353,0.3162277638912201,0.16129032258064516,0.16666666666666666,0.15789473684210525,0.7692307692307692,0.8333333333333334,0.09090909090909091,0.0,0.0,0.2857142857142857,1.0,0.6666666666666666,0.7423,0.7692307692307692,0.0,0.0,0.0,0,0,0
467,s_468,3,0.7092993259429932,0.734968364238739,0.6735752820968628,0.5517241379310345,0.5,0.5882352941176471,0.8718360071301249,1.0,0.0,0.0,0.0,0.047619047619047616,0.0,2.380952380952381,0.4458,0.8590196078431374,0.0,1.0,0.0,0,0,0
468,s_469,2,0.7504786849021912,0.7276068925857544,0.7833494544029236,0.5172413793103449,0.5454545454545454,0.5,0.8666666666666667,0.9333333333333333,0.034482758620689655,0.0,1.0,0.0,0.0,2.25,0.4061,0.9142857142857144,0.7,0.0,0.0,0,0,0
469,s_470,4,0.6223759055137634,0.6405125856399536,0.6000000238418579,0.45161290322580644,0.42857142857142855,0.47058823529411764,0.6445757250268527,0.9230769230769231,0.04,0.0,0.0,0.043478260869565216,0.0,3.333333333333333,0.5292,0.6445757250268527,0.0,0.0,0.0,0,0,0
470,s_471,4,0.628618597984314,0.6308932304382324,0.6262242794036865,0.45652173913043476,0.45454545454545453,0.4583333333333333,0.7971644042232278,0.8421052631578947,0.08571428571428572,0.2,1.0,0.14285714285714285,0.0,1.0344827586206897,0.5725,0.7826761473820297,0.0,1.0,0.0,0,0,0
471,s_472,2,0.44543540477752686,0.3892494738101959,0.5241424441337585,0.25,0.3076923076923077,0.21052631578947367,0.8516483516483516,0.8461538461538461,0.08333333333333333,0.5,0.0,0.0,1.0,1.25,0.6875,0.826923076923077,0.0,1.0,0.0,0,0,0
472,s_473,1,0.43259042501449585,0.38138502836227417,0.4999999701976776,0.24,0.3,0.2,0.7692307692307692,0.7272727272727273,0.15789473684210525,0.0,0.0,0.3333333333333333,1.0,1.6666666666666665,1.0038,0.7692307692307692,0.0,0.0,0.0,0,0,0
473,s_474,4,0.8385254740715027,0.7698003649711609,0.9354143142700195,0.7142857142857143,0.875,0.6153846153846154,0.9090909090909092,0.75,0.14285714285714285,0.0,0.0,0.14285714285714285,1.0,3.333333333333333,0.5107,0.890909090909091,0.0,0.0,1.0,0,0,0
474,s_475,3,0.3892494738101959,0.5039526224136353,0.20412415266036987,0.23809523809523808,0.1111111111111111,0.3333333333333333,0.6300621118012423,0.7777777777777778,0.125,1.0,1.0,0.0,0.0,2.916666666666667,0.9661,0.6300621118012423,0.0,0.0,0.0,0,0,0
475,s_476,1,0.2519763112068176,0.28867512941360474,0.20100757479667664,0.125,0.1111111111111111,0.13636363636363635,0.6259310134310134,0.8571428571428571,0.07692307692307693,0.0,1.0,0.09090909090909091,0.0,0.9375,0.909,0.5511172161172161,0.0,1.0,0.0,0,0,0
476,s_477,3,0.8581163287162781,0.8703883290290833,0.8432740569114685,0.75,0.7272727272727273,0.7692307692307693,0.9400000000000001,0.9166666666666666,0.043478260869565216,0.0,0.0,0.1111111111111111,1.0,3.4782608695652173,0.1491,1.0,0.0,1.0,0.0,0,0,0
477,s_478,3,0.583383321762085,0.5330017805099487,0.6666666865348816,0.47368421052631576,0.5,0.45454545454545453,0.9166666666666666,0.8888888888888888,0.058823529411764705,0.0,0.0,0.06666666666666667,0.0,1.5625,0.7493,0.9,1.0,0.0,0.0,0,0,0
478,s_479,4,0.6846532821655273,0.6689935922622681,0.703526496887207,0.5172413793103449,0.5384615384615384,0.5,0.8928571428571429,0.8461538461538461,0.08333333333333333,0.3333333333333333,0.2,0.09090909090909091,0.2,2.9411764705882355,0.5374,0.8571428571428572,0.8333333333333334,1.0,1.0,0,0,0
479,s_480,4,0.37796446681022644,0.4472135901451111,0.28867512941360474,0.23076923076923078,0.16666666666666666,0.2857142857142857,0.48366013071895425,0.8,0.1111111111111111,1.0,0.0,0.14285714285714285,0.0,2.0,0.8367,0.48366013071895425,0.0,0.0,0.0,0,0,0
480,s_481,3,0.3726779818534851,0.40089184045791626,0.33806169033050537,0.22727272727272727,0.2,0.25,0.6426470588235295,0.875,0.06666666666666667,1.0,0.0,0.09090909090909091,1.0,2.5,0.9678,0.6783088235294118,0.0,0.0,0.0,0,0,0
481,s_482,1,0.5263157486915588,0.4767312705516815,0.5892556309700012,0.35714285714285715,0.4166666666666667,0.3125,0.8504201680672269,0.9090909090909091,0.047619047619047616,0.0,0.0,0.06666666666666667,0.0,0.9375,0.5013,0.8504201680672269,0.0,0.0,0.0,0,0,0
482,s_483,3,0.44901329278945923,0.45883145928382874,0.43835699558258057,0.28846153846153844,0.28,0.2962962962962963,0.6819077980842687,0.8421052631578947,0.08571428571428572,0.0,1.0,0.13043478260869565,0.2,1.1111111111111112,0.8416,0.5840332744178899,1.0,1.0,0.0,0,0,0
483,s_484,2,0.6459752321243286,0.5715475678443909,0.7745966911315918,0.44,0.5555555555555556,0.375,0.9,0.7692307692307693,0.13043478260869565,1.0,1.0,0.14285714285714285,0.0,2.9411764705882355,0.541,0.8800000000000001,1.0,0.0,0.0,0,0,0
484,s_485,3,0.4330126941204071,0.4330126941204071,0.4330126941204071,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.7512605042016807,0.75,0.14285714285714285,0.5,0.0,0.0,0.0,2.2727272727272725,1.004,0.6890756302521008,0.0,1.0,0.0,0,0,0
485,s_486,3,0.6255432367324829,0.6172133684158325,0.6363636255264282,0.45454545454545453,0.4666666666666667,0.4444444444444444,0.7995865012671735,0.8571428571428571,0.07692307692307693,1.0,0.0,0.13043478260869565,1.0,1.25,0.6877,0.8439991381167852,0.0,0.0,0.0,0,0,0
486,s_487,4,0.7881103754043579,0.7627127766609192,0.8215838670730591,0.6451612903225806,0.6923076923076923,0.6111111111111112,0.9400000000000001,0.8125,0.10344827586206896,0.0,0.0,0.09090909090909091,0.0,3.5,0.335,0.925,0.0,1.0,0.0,0,0,0
487,s_488,3,0.8275159001350403,0.7877263426780701,0.8770580291748047,0.7,0.7692307692307693,0.6470588235294118,0.9916666666666668,0.8666666666666667,0.07142857142857142,0.2,0.0,0.047619047619047616,0.0,2.619047619047619,0.385,0.9895833333333334,0.0,1.0,0.0,0,0,0
488,s_489,3,0.6577935218811035,0.6446583867073059,0.6735752820968628,0.4838709677419355,0.5,0.47058823529411764,0.7249350649350649,0.7857142857142857,0.12,0.0,0.0,0.125,1.0,1.5,0.5357,0.7454545454545454,0.0,1.0,0.0,0,0,0
489,s_490,5,0.5039526224136353,0.5590169429779053,0.4330126941204071,0.3333333333333333,0.2727272727272727,0.38461538461538464,0.8606060606060607,0.8,0.1111111111111111,1.0,1.0,0.0,0.0,2.3333333333333335,0.8362,0.8327272727272728,1.0,0.0,0.0,0,0,0
490,s_491,4,0.7298004627227783,0.6864064931869507,0.7826237678527832,0.56,0.6363636363636364,0.5,0.9160493827160493,0.6153846153846154,0.23809523809523808,0.2,0.0,0.2,0.0,2.0454545454545454,0.5199,0.8920634920634921,0.0,1.0,0.0,0,0,0
491,s_492,3,0.7949962615966797,0.766032338142395,0.8362419605255127,0.5862068965517241,0.6363636363636364,0.5555555555555556,0.9411764705882353,0.875,0.06666666666666667,0.0,0.0,0.1111111111111111,0.0,3.5,0.3733,0.9243697478991597,1.0,0.0,1.0,0,0,0
492,s_493,2,0.38490018248558044,0.3892494738101959,0.3872983455657959,0.27586206896551724,0.2727272727272727,0.2777777777777778,0.9333333333333332,0.8461538461538461,0.08333333333333333,0.0,1.0,0.09090909090909091,0.0,2.619047619047619,0.7897,0.9166666666666666,0.0,1.0,0.0,0,0,0
493,s_494,3,0.49186936020851135,0.47058820724487305,0.5188745260238647,0.30952380952380953,0.3333333333333333,0.2916666666666667,0.7719882456724563,0.8823529411764706,0.0625,1.0,0.0,0.08333333333333333,0.3333333333333333,1.7391304347826086,0.8558,0.7035847193741931,1.0,0.0,1.0,0,0,0
494,s_495,3,0.4954336881637573,0.5103103518486023,0.47809141874313354,0.2916666666666667,0.2727272727272727,0.3076923076923077,0.7346938775510204,0.8,0.1111111111111111,0.0,0.0,0.09090909090909091,0.0,1.5384615384615385,0.7905,0.6904761904761904,1.0,0.0,0.0,0,0,0
495,s_496,4,0.565778911113739,0.547722578048706,0.5892556309700012,0.39285714285714285,0.4166666666666667,0.375,0.8902255639097744,0.8333333333333334,0.09090909090909091,0.0,1.0,0.17647058823529413,1.0,2.631578947368421,0.6401,0.8719298245614034,0.0,1.0,0.0,0,0,0
496,s_497,4,0.6149187088012695,0.6030226945877075,0.6299407482147217,0.44,0.45454545454545453,0.42857142857142855,0.8291666666666666,0.8181818181818182,0.1,0.0,0.0,0.09090909090909091,0.0,2.0833333333333335,0.6458,0.795,0.0,1.0,0.0,0,0,0
497,s_498,4,0.6825236082077026,0.7205766439437866,0.6324555277824402,0.5172413793103449,0.46153846153846156,0.5625,0.9629629629629629,0.9230769230769231,0.04,0.3333333333333333,0.0,0.05263157894736842,0.0,3.5294117647058827,0.438,0.9583333333333333,0.0,1.0,0.0,0,0,0
498,s_499,4,0.5039526224136353,0.4558423161506653,0.5714285373687744,0.3333333333333333,0.4,0.2857142857142857,0.7783882783882784,0.6363636363636364,0.2222222222222222,1.0,0.0,0.14285714285714285,0.0,2.0833333333333335,0.8493,0.7414529914529915,1.0,0.0,0.0,0,0,0
